Mb	R2
13.157212	0.000850919
13.157259	0.003432
13.157339	0.0285955
13.157388	0.00319285
13.157519	0.00041971
13.157553	0.00301737
13.157566	0.000415887
13.157745	0.00209705
13.157886	0.000835422
13.157897	0.0159536
13.15791	0.000415887
13.157962	0.00209705
13.157995	0.000415887
13.158001	0.00617284
13.158033	0.000415887
13.15806	0.000415887
13.158062	0.000415887
13.158109	0.00718827
13.158117	0.00664452
13.158119	0.000415887
13.158304	0.000910223
13.158345	0.280465
13.158556	0.000866852
13.158574	0.00128205
13.158612	0.00217609
13.158649	0.000439638
13.158753	0.000429977
13.158755	0.000406649
13.159101	0.000571429
13.159157	0.00130639
13.159403	0.00085899
13.159413	0.000423512
13.159484	0.00088405
13.159629	0.00433098
13.15963	0.00433098
13.159636	0.246562
13.159663	0.000835422
13.159683	0.000415887
13.159685	0.000415887
13.159711	0.00041971
13.159733	0.00209705
13.160153	0.000827832
13.160175	0.000412116
13.160236	0.000412116
13.160354	0.000827832
13.160367	0.000412116
13.160373	0.5275
13.1604	0.00801015
13.160407	0.0157978
13.161041	0.00774092
13.161128	0.00428899
13.161174	0.000412116
13.161243	0.00801015
13.161248	0.00296209
13.161297	0.000407944
13.161298	0.00940262
13.161354	0.000419537
13.161469	0.0042095
13.161521	0.0156986
13.161523	0.00353225
13.161546	0.000834981
13.161608	0.000843117
13.161676	0.000789889
13.161824	0.00209705
13.162064	0.00658241
13.162069	0.00124719
13.162085	0.0152421
13.162163	0.101287
13.162264	0.000835422
13.162308	0.5275
13.162363	0.00167025
13.16248	0.00209705
13.162483	0.000412116
13.162503	0.000827832
13.162528	0.00209705
13.162576	0.000412116
13.162578	0.00124719
13.162719	0.000827832
13.162755	0.00595053
13.162769	0.101287
13.162793	0.00124719
13.162802	0.00167025
13.162812	0.000827832
13.162956	0.00119005
13.163074	0.00041971
13.163114	0.000412116
13.163201	0.000827832
13.163433	0.00124719
13.163456	0.0152421
13.163497	0.00124719
13.163511	0.000412116
13.163589	0.000827832
13.163603	0.000412116
13.163612	0.00296209
13.163624	0.0458696
13.163625	0.000412116
13.163668	0.00658241
13.163669	0.000412116
13.163684	0.00209705
13.163698	0.000827832
13.163758	0.00296209
13.16377	0.0163591
13.163788	0.000835422
13.163843	0.106161
13.16392	0.00297686
13.163935	0.0069032
13.163995	0.00301737
13.164044	0.000835422
13.164068	0.00125865
13.16411	0.527294
13.164147	0.000415887
13.16418	0.045815
13.164209	0.000400481
13.164255	0.000842871
13.164263	0.000842871
13.164268	0.000834981
13.164303	0.000864129
13.164315	0.000872914
13.164338	0.000878349
13.164356	0.000423572
13.16437	0.0184388
13.164397	0.000461957
13.164398	0.00235692
13.164627	0.00124719
13.164644	0.0115032
13.164706	0.00658241
13.164836	0.000412116
13.164865	0.000412116
13.164874	0.000412116
13.16495	0.000827832
13.164968	0.000412116
13.164971	0.00296209
13.165043	0.000827832
13.165075	0.000412116
13.165145	0.00658241
13.165283	0.000412116
13.165319	0.00296209
13.165368	0.00805153
13.165448	0.000827832
13.165561	0.000827832
13.165589	0.00041971
13.165838	0.000412116
13.165849	0.000827832
13.165854	0.000412116
13.166006	0.000827832
13.166024	0.000827832
13.166025	0.000827832
13.166111	0.000412116
13.166147	0.000827832
13.166184	0.000827832
13.166271	0.000415887
13.166328	0.00125865
13.16646	0.00213602
13.166468	0.00041971
13.166472	0.00213602
13.166479	0.0162722
13.16648	0.0162722
13.166578	0.00213618
13.166624	0.000443794
13.166703	0.00133224
13.166714	0.00598525
13.16673	0.000409126
13.166805	0.000411755
13.166831	0.0119974
13.166989	0.00424942
13.167118	0.000850919
13.167273	0.5275
13.167329	0.000415887
13.167386	0.00124719
13.167415	0.00340042
13.167432	0.000412116
13.167548	0.000412116
13.167803	0.000937577
13.167957	0.000797147
13.168081	0.00124719
13.168251	0.000827832
13.168254	0.00428899
13.168299	0.00658241
13.1683	0.00658241
13.168389	0.000827832
13.168603	0.000412116
13.168704	0.00658241
13.168733	0.000412116
13.168743	0.106014
13.168871	0.00296209
13.168886	0.028223
13.168964	0.00209705
13.169173	0.000835422
13.169205	0.000415887
13.169233	0.00658241
13.16926	0.000827832
13.169271	0.00473934
13.169297	0.000412116
13.169504	0.000835422
13.169529	0.000850919
13.16959	0.000779879
13.169599	0.000404187
13.169626	0.000827832
13.169634	0.0458696
13.169636	0.00209705
13.169691	0.000835422
13.169699	0.000412116
13.169855	0.000850919
13.169893	0.000412116
13.169923	0.00209705
13.17008	0.000827832
13.17014	0.000835422
13.170151	0.000797147
13.17027	0.00040689
13.170301	0.568812
13.170307	0.000779879
13.170321	0.00123481
13.170338	0.00043578
13.170355	0.0124947
13.170558	0.00123191
13.170777	0.297129
13.170828	0.000415887
13.170916	0.000412116
13.170977	0.0163591
13.171292	0.0115032
13.171374	0.000412116
13.171603	0.000412116
13.171617	0.0070539
13.171777	0.281333
13.171956	0.0163591
13.172048	0.000827832
13.1721	0.0458696
13.172168	0.000415887
13.172192	0.000412116
13.172215	0.00168563
13.172237	0.0115032
13.172243	0.000412116
13.172247	0.000827832
13.172264	0.000412116
13.172302	0.00340042
13.172433	0.5275
13.172503	0.000827832
13.172535	0.0115032
13.172563	0.00473934
13.17268	0.00209705
13.172705	0.00774092
13.172846	0.000827832
13.172936	0.00167025
13.17295	0.00124719
13.172989	0.000412116
13.173	0.00124719
13.173128	0.000827832
13.17314	0.000412116
13.173327	0.0115032
13.17333	0.0163591
13.173361	0.000827832
13.173372	0.0115032
13.173376	0.000827832
13.173384	0.000835422
13.173441	0.000827832
13.173474	0.000412116
13.173488	0.0148361
13.173642	0.00209705
13.173673	0.000412116
13.173719	0.000827832
13.173768	0.000412116
13.174132	0.000412116
13.174201	0.0142857
13.174203	0.000835422
13.174229	0.000412116
13.174279	0.000423585
13.174294	0.000411755
13.174344	0.00041876
13.174431	0.0576675
13.174458	0.000978234
13.174467	0.000475964
13.174468	0.00940439
13.174469	0.00667737
13.174481	0.000491944
13.174506	0.00139987
13.174553	0.000448589
13.174635	0.000415887
13.174641	0.0021164
13.174682	0.0457965
13.174711	0.00213602
13.17472	0.000412116
13.174746	0.000827832
13.174769	0.0152421
13.174776	0.00752979
13.174786	0.000412116
13.174967	0.000827832
13.175009	0.00340042
13.175023	0.003432
13.175024	0.00346403
13.175168	0.00752979
13.175241	0.000412116
13.175257	0.00167025
13.175359	0.000866852
13.175392	0.000827202
13.175393	0.00205735
13.175442	0.00041971
13.175445	0.000843117
13.175448	0.00041971
13.175449	0.00816345
13.175555	0.000396825
13.175556	0.000396825
13.17557	0.000797147
13.17563	0.0155442
13.175677	0.00760116
13.175765	0.0458696
13.175848	0.00209705
13.175867	0.0152421
13.175882	0.000827832
13.175965	0.000827832
13.176109	0.0141473
13.17611	0.0141473
13.176247	0.00752979
13.176264	0.000412116
13.176407	0.00133085
13.176503	0.149754
13.176584	0.0142276
13.176596	0.000423585
13.176605	0.000423585
13.176643	0.00125865
13.176664	0.000835422
13.176673	0.000835422
13.176708	0.000827832
13.176792	0.0125453
13.17681	0.00209705
13.176886	0.000412116
13.176902	0.000827832
13.176906	0.0152421
13.176918	0.0458696
13.177066	0.00209705
13.177174	0.0141473
13.177189	0.000827832
13.177317	0.00889942
13.177524	0.000835422
13.177559	0.000412116
13.177629	0.000412116
13.177665	0.0125453
13.17767	0.0458696
13.177682	0.00209705
13.177711	0.00252765
13.177712	0.163602
13.177713	0.00473934
13.177781	0.000412116
13.177783	0.150822
13.177797	0.000835422
13.177811	0.000835422
13.177848	0.00209705
13.178127	0.000797147
13.178147	0.000843117
13.178175	0.000827832
13.17818	0.00752979
13.178255	0.527397
13.178263	0.527397
13.178304	0.000827832
13.178314	0.00209705
13.17842	0.0458515
13.178487	0.000448009
13.178513	0.000901371
13.178524	0.0449442
13.178552	0.00145138
13.178718	0.00041971
13.178749	0.000412116
13.17881	0.000412116
13.178987	0.000412116
13.178991	0.000412116
13.179034	0.0152421
13.179337	0.00209705
13.179387	0.000412116
13.179507	0.281333
13.17957	0.00341185
13.179581	0.000412116
13.17961	0.0125453
13.179685	0.000412116
13.179706	0.000415887
13.179726	0.000412116
13.179795	0.5275
13.179826	0.00124719
13.179916	0.000827832
13.17996	0.00359875
13.180015	0.0125453
13.180017	0.000412116
13.180036	0.000412116
13.180044	0.000827832
13.180062	0.00209705
13.180073	0.000412116
13.180223	0.000412116
13.180226	0.0152421
13.18024	0.28125
13.180426	0.000415887
13.180429	0.0921053
13.180475	0.000412116
13.180485	0.0152421
13.180502	0.000412116
13.180606	0.00652517
13.180709	0.00124719
13.180867	0.000827832
13.180887	0.00595053
13.180955	0.000443794
13.181047	0.00127027
13.181067	0.00125865
13.181087	0.000827832
13.181131	0.000412116
13.181153	0.00209705
13.181186	0.0152421
13.181206	0.00125865
13.181254	0.0021164
13.181268	0.00961088
13.181269	0.0148423
13.181276	0.000396825
13.181385	0.000395517
13.181388	0.000395517
13.181409	0.000797147
13.181416	0.000827832
13.181426	0.00712061
13.181449	0.00209705
13.181469	0.00752979
13.181508	0.00209705
13.181518	0.281333
13.181608	0.00340042
13.18162	0.000827832
13.181634	0.000412116
13.181648	0.000412116
13.181664	0.000412116
13.181689	0.000827832
13.181693	0.00252765
13.18177	0.000412116
13.181801	0.00340042
13.181827	0.000412116
13.181848	0.000412116
13.181963	0.000456621
13.181964	0.000461021
13.182041	0.000529942
13.182111	0.000412116
13.182142	0.000412116
13.182162	0.00124719
13.182171	0.00752979
13.182214	0.000827832
13.18226	0.0152421
13.182285	0.00209705
13.182291	0.00167025
13.182342	0.00774092
13.182383	0.00519379
13.182431	0.000835422
13.182447	0.000827832
13.18247	0.000412116
13.182539	0.000412116
13.182579	0.00209705
13.182659	0.000827832
13.182684	0.000827832
13.182882	0.00124719
13.182912	0.000412116
13.183008	0.00658241
13.183065	0.0115032
13.183092	0.000412116
13.183188	0.000415887
13.183203	0.000827832
13.183353	0.104254
13.183371	0.000400481
13.183379	0.104254
13.18339	0.000811966
13.183415	0.00041971
13.183435	0.0129162
13.183442	0.00041971
13.183445	0.527397
13.183537	0.00478365
13.183621	0.28125
13.183623	0.0359839
13.183626	0.000835422
13.183647	0.0363759
13.183738	0.0359121
13.183821	0.00255102
13.183855	0.00041971
13.183889	0.0022748
13.184177	0.00340042
13.184244	0.000412116
13.184289	0.000412116
13.18433	0.003432
13.184356	0.00658241
13.184362	0.00191943
13.184389	0.000827832
13.184403	0.000827832
13.184405	0.000412116
13.18441	0.000827832
13.18444	0.000412116
13.184539	0.000827832
13.184576	0.000827832
13.184684	0.000827832
13.184788	0.000827832
13.18481	0.000412116
13.184816	0.000412116
13.184853	0.000827832
13.184863	0.00658241
13.184948	0.000827832
13.185021	0.00124719
13.185022	0.000412116
13.185037	0.00209705
13.18506	0.000827832
13.185221	0.000412116
13.185236	0.000412116
13.185335	0.0458696
13.185371	0.133128
13.185483	0.000827832
13.185506	0.00209705
13.185569	0.000412116
13.185574	0.000412116
13.185595	0.00252765
13.185601	0.0152421
13.185786	0.000835422
13.185864	0.000827832
13.185868	0.00811022
13.185902	0.000412116
13.185934	0.00124719
13.185998	0.0115032
13.186028	0.000827832
13.186041	0.000827832
13.186108	0.000827832
13.186114	0.000827832
13.186121	0.0425277
13.186207	0.000412116
13.186211	0.000412116
13.18623	0.000412116
13.186259	0.00737385
13.186264	0.000412116
13.186412	0.000407944
13.186418	0.00293333
13.186486	0.000850919
13.186497	0.00041971
13.18655	0.133128
13.186586	0.000835422
13.186638	0.0146919
13.186649	0.000827832
13.18666	0.5275
13.186683	0.00167025
13.186708	0.000835422
13.18678	0.00167025
13.186829	0.000827832
13.186841	0.000412116
13.186845	0.00340042
13.186862	0.000827832
13.186914	0.00359875
13.187072	0.00737385
13.187113	0.000827832
13.187157	0.000412116
13.187179	0.000412116
13.18733	0.281333
13.187346	0.000827832
13.187406	0.000827832
13.187449	0.0458696
13.187467	0.000412116
13.187492	0.00124719
13.187531	0.000827832
13.187534	0.00341185
13.187549	0.00041971
13.187566	0.00334008
13.1876	0.000835422
13.187611	0.000412116
13.187615	0.0458696
13.187789	0.000412116
13.187815	0.000827832
13.187826	0.00209705
13.187928	0.000827832
13.187943	0.000412116
13.187982	0.000412116
13.188036	0.00801015
13.188048	0.0115032
13.18806	0.00800659
13.188144	0.000827832
13.188157	0.000827832
13.18825	0.001294
13.188259	0.0068362
13.188263	0.00215592
13.188267	0.000850919
13.188279	0.000423585
13.188296	0.00670751
13.188411	0.00209705
13.188412	0.000827832
13.188424	0.00340042
13.188428	0.00124719
13.188472	0.000412116
13.188736	0.0151308
13.188739	0.0113122
13.188813	0.000423585
13.188924	0.5275
13.188978	0.00255102
13.188987	0.015392
13.189013	0.00301737
13.189043	0.00168563
13.189072	0.000412116
13.189262	0.000423585
13.189338	0.000415887
13.189413	0.0148361
13.189552	0.000953652
13.189773	0.000439988
13.189806	0.00431938
13.189865	0.000382392
13.189891	0.00639386
13.189966	0.00898452
13.189976	0.000412116
13.190017	0.00120101
13.190071	0.000404187
13.190072	0.000404187
13.190158	0.000412116
13.19026	0.0240458
13.190265	0.0270266
13.190285	0.00110913
13.190288	0.00410764
13.190296	0.000556197
13.190298	0.000552334
13.190299	0.00704191
13.190358	0.545842
13.190383	0.00526316
13.190413	0.0467994
13.190415	0.000789681
13.190435	0.000847458
13.190446	0.00430093
13.190456	0.0197048
13.190725	0.0233728
13.190738	0.0191361
13.190744	0.00643045
13.190765	0.00135266
13.190798	0.0244995
13.190835	0.0216097
13.190843	0.0127883
13.190926	0.000642123
13.190997	0.00495561
13.191147	0.00102256
13.191154	0.05387
13.191222	0.0618056
13.191238	0.0260456
13.191271	0.00699301
13.19128	0.000431158
13.191307	0.000850919
13.191556	0.000412116
13.191643	0.000415887
13.191749	0.000867224
13.191825	0.000834981
13.191893	0.000850919
13.191905	0.000415887
13.192052	0.000349831
13.192054	0.000919775
13.192057	0.000462321
13.192062	0.000462321
13.192073	0.0041958
13.19208	0.0455521
13.192108	0.00102302
13.192115	0.186667
13.192193	0.00591597
13.192351	0.000514217
13.192367	0.00100025
13.192386	0.588357
13.192421	0.000883652
13.192502	0.00725847
13.192679	0.00609087
13.19268	0.000461972
13.192765	0.0011582
13.192798	0.000502221
13.192866	0.0549473
13.192872	0.00782594
13.192874	0.00792959
13.19289	0.0168845
13.192909	0.185093
13.192951	0.0031348
13.193085	0.000625897
13.193339	0.00124285
13.19337	0.00383693
13.19338	0.00144456
13.193406	0.0437495
13.193439	0.00288744
13.19344	0.0014642
13.193448	0.00782779
13.193452	0.00062525
13.193462	0.0013911
13.193771	0.000484004
13.193792	0.134365
13.193844	0.000963043
13.193852	0.0309372
13.193874	0.0455607
13.193889	0.000963043
13.193941	0.00278386
13.193959	0.000982246
13.19396	0.043126
13.194269	0.00041876
13.194381	0.000334113
13.194403	0.000345708
13.194414	0.00076555
13.194451	0.000827832
13.19446	0.000827832
13.194814	0.0458696
13.194854	0.002331
13.194868	0.000551958
13.195009	0.00182149
13.195033	0.00480177
13.195065	0.0015015
13.195076	0.00077912
13.195115	0.0264469
13.195152	0.00364656
13.195253	8.44074e-05
13.195254	0.0561226
13.195278	0.00703088
13.195482	0.00360082
13.195488	0.000496032
13.19554	0.000942803
13.195572	0.000508744
13.195576	0.00882383
13.195577	0.00108108
13.195605	0.000549948
13.195607	0.00140223
13.19562	0.00052573
13.195666	0.000646465
13.195717	0.00251678
13.195718	0.000617614
13.195764	0.000642123
13.195785	0.00138799
13.195835	0.0603604
13.195836	0.0604027
13.195877	0.0150816
13.195955	0.0024217
13.195956	0.000587061
13.195995	0.000487036
13.196052	0.0068362
13.196176	0.000827832
13.196185	0.00801015
13.196262	0.000811966
13.196469	0.000415619
13.196482	0.00157387
13.19649	0.000404187
13.196515	0.000404187
13.196517	0.00646317
13.196585	0.00092629
13.19662	0.00698529
13.196636	0.000467047
13.196646	0.000999001
13.196681	0.00918055
13.196713	0.000594483
13.196714	0.00304581
13.196748	0.000642123
13.196953	0.0111585
13.196958	0.0106383
13.196988	0.0274629
13.197066	0.000935579
13.197083	0.0172414
13.19756	0.000843117
13.197602	0.000827832
13.197778	0.000843117
13.197784	0.00041971
13.197825	0.00710496
13.19794	0.000465739
13.198041	0.00243072
13.198136	0.0541642
13.19821	0.00713757
13.198262	0.00160374
13.198437	0.000423585
13.198467	0.00865801
13.198503	0.000415887
13.198563	0.0030456
13.198576	0.000850919
13.198624	0.000827832
13.198696	0.00808625
13.198797	0.000412116
13.198825	0.00167025
13.198853	0.133128
13.198904	0.150822
13.198964	0.000827832
13.199002	0.000412116
13.199088	0.000415887
13.199138	0.000835422
13.199202	0.0021164
13.199209	0.000415887
13.199236	0.00808625
13.199237	0.000415887
13.19924	0.274531
13.199268	0.000843117
13.199497	0.00628238
13.199525	0.000789889
13.199567	0.00401808
13.199582	0.104008
13.199606	0.000835422
13.199643	0.000412116
13.199666	0.000412116
13.19971	0.504785
13.199745	0.00658241
13.199775	0.329596
13.199801	0.0458696
13.19989	0.000827832
13.199928	0.00849504
13.199971	0.000835422
13.200005	0.000412116
13.200027	0.00034821
13.200039	0.00124719
13.20007	0.000412116
13.200109	0.000412116
13.200137	0.0152421
13.200142	0.000827832
13.200444	0.000827832
13.200489	0.000827832
13.200541	0.000412116
13.200579	0.000412116
13.200594	0.00209705
13.2006	0.000835422
13.200606	0.0152421
13.200701	0.0188751
13.200734	0.000827832
13.200906	0.000827832
13.200924	0.000835422
13.200933	0.000827832
13.200972	0.000827832
13.201131	0.00209705
13.201133	0.00428899
13.201193	0.00774092
13.201242	0.0267301
13.201288	0.281333
13.201289	0.000415887
13.20129	0.000415887
13.2013	0.000415887
13.201301	0.000415887
13.201312	0.000415887
13.201313	0.000415887
13.201318	0.000415887
13.201348	0.00213602
13.201395	0.0165128
13.20161	0.000843117
13.201617	0.000843117
13.201633	0.527294
13.201636	0.00127027
13.201645	0.0021164
13.201755	0.000827832
13.201816	0.00428899
13.201929	0.000827832
13.202033	0.00595053
13.202151	0.0458696
13.20216	0.0458696
13.202279	0.000827832
13.202283	0.000827832
13.202532	0.000412116
13.20279	0.0458696
13.202794	0.000827832
13.202838	0.000412116
13.202905	0.000827832
13.20291	0.000827832
13.202943	0.000827832
13.202958	0.000827832
13.202962	0.00041971
13.203039	0.00209705
13.203075	0.0458696
13.203131	0.00124719
13.203173	0.000827832
13.203266	0.000827832
13.203311	0.281333
13.203332	0.00209705
13.203448	0.000827832
13.203477	0.0458696
13.203569	0.000827832
13.203667	0.000827832
13.203752	0.00752979
13.203779	0.000412116
13.20379	0.000412116
13.203846	0.000827832
13.203877	0.000827832
13.204	0.00209705
13.204383	0.000827832
13.204402	0.000827832
13.204466	0.000835422
13.204555	0.00212432
13.204572	0.000843117
13.204589	0.00041971
13.204824	0.00124719
13.204853	0.00658241
13.204946	0.43491
13.20497	0.000827832
13.204993	0.000412116
13.205031	0.000412116
13.205184	0.00428899
13.205335	0.000412116
13.205429	0.000412116
13.205566	0.000412116
13.205578	0.00124719
13.205604	0.000412116
13.205627	0.000412116
13.20565	0.00658241
13.205657	0.000412116
13.205813	0.000412116
13.205854	0.000827832
13.205856	0.000412116
13.205911	0.000827832
13.206021	0.000827832
13.206232	0.000827832
13.206254	0.00428899
13.206326	0.281333
13.206395	0.00296209
13.206423	0.00752979
13.206424	0.000827832
13.20645	0.000835422
13.206455	0.000827832
13.20649	0.000827832
13.206502	0.000412116
13.20656	0.000827832
13.206562	0.281333
13.206674	0.00801015
13.206675	0.00752979
13.206836	0.000827832
13.206892	0.5275
13.207003	0.000412116
13.207025	0.00658241
13.207054	0.281333
13.207209	0.00124719
13.207388	0.000412116
13.207417	0.00209705
13.20751	0.000827832
13.207536	0.00565242
13.207565	0.00658241
13.207609	0.000415887
13.207611	0.000835422
13.207646	0.000415887
13.207647	0.000415887
13.207756	0.00752979
13.20781	0.000415887
13.207857	0.000423585
13.207864	0.0067714
13.207892	0.000431499
13.20791	0.00211605
13.207911	0.00211605
13.207919	0.00178253
13.207925	0.00133085
13.207927	0.00133085
13.207937	0.000448009
13.207944	0.000452284
13.208022	0.000908699
13.208032	0.000908699
13.208087	0.0033626
13.208114	0.000315741
13.208123	0.0081164
13.208171	0.000303646
13.208287	0.00207664
13.208302	0.001294
13.208346	0.000412116
13.208387	0.00124719
13.208395	0.246784
13.208437	0.000412116
13.208577	0.000835422
13.208614	0.0429223
13.20868	0.000827832
13.208738	0.00209705
13.208874	0.000827832
13.208905	0.000827832
13.208963	0.000827832
13.20897	0.000827832
13.208995	0.000835422
13.208996	0.000835422
13.209031	0.000827832
13.20916	0.0355235
13.209188	0.281333
13.209216	0.000412116
13.20934	0.00167025
13.209389	0.00298954
13.209401	0.101287
13.209404	0.000827832
13.209642	0.000843117
13.209787	0.000412116
13.209873	0.000835422
13.209893	0.0121884
13.209907	0.000827832
13.209915	0.00565242
13.209917	0.00125148
13.209995	0.0458696
13.210033	0.00125148
13.210056	0.000412116
13.210202	0.0152421
13.210263	0.000850919
13.210303	0.00221729
13.210389	0.00296161
13.210421	0.281166
13.210577	0.000415887
13.210617	0.0152421
13.210695	0.000827832
13.210711	0.0271349
13.210756	0.000412116
13.21077	0.00298954
13.210913	0.000415887
13.210967	0.000427515
13.210999	0.00478171
13.211025	0.00243323
13.211041	0.000918919
13.211056	0.0073997
13.2111	0.000466815
13.211115	0.000864129
13.211148	0.000883652
13.211149	0.000883652
13.211204	0.000917431
13.211212	0.0456422
13.211213	0.0456422
13.211233	0.00143719
13.211338	0.0018377
13.211353	0.00099612
13.211383	0.00050226
13.211403	0.0016789
13.211417	0.00316869
13.211515	0.00168514
13.211602	0.000843117
13.211606	0.00041971
13.211724	0.000412116
13.211758	0.00127027
13.211764	0.00127027
13.211899	0.000843117
13.211907	0.00298954
13.211991	0.00125148
13.212059	0.000835422
13.212127	0.000827832
13.212179	0.000415887
13.212191	0.000827832
13.212259	0.246637
13.212299	0.00570551
13.212342	0.000835422
13.212345	0.0021164
13.212362	0.00123547
13.212368	0.000396825
13.212404	0.00287947
13.212411	0.000396825
13.212422	0.00746596
13.212492	0.000874986
13.212536	0.000415887
13.212572	0.00205735
13.212602	0.000415887
13.212725	0.00252765
13.212827	0.0145546
13.212842	0.000827832
13.212962	0.000827832
13.212971	0.00252765
13.213103	0.000827832
13.213132	0.0268562
13.213143	0.0458696
13.213235	0.000412116
13.213271	0.0145546
13.213373	0.000412116
13.213409	0.000827832
13.213434	0.000827832
13.213487	0.00167025
13.213544	0.000827832
13.213609	0.000412116
13.21363	0.000827832
13.213776	0.000412116
13.21385	0.00658241
13.213965	0.000412116
13.213988	0.000827832
13.214024	0.00209705
13.214042	0.000412116
13.214101	0.00168563
13.214102	0.00255102
13.214103	0.0458696
13.214111	0.0145546
13.214128	0.000412116
13.214269	0.000412116
13.21448	0.00207664
13.214504	0.000787195
13.214522	0.000399255
13.214523	0.000399255
13.214566	0.000427515
13.214595	0.00120332
13.214605	0.000843117
13.214764	0.281333
13.214787	0.000415887
13.214803	0.000412116
13.214871	0.000412116
13.214906	0.00167025
13.214949	0.00124719
13.21495	0.00124719
13.215261	0.000412116
13.215278	0.000412116
13.215279	0.000412116
13.215326	0.000827832
13.215338	0.0458696
13.215462	0.00658241
13.215547	0.281333
13.215714	0.000412116
13.215911	0.000843117
13.215938	0.00255102
13.215969	0.00307422
13.216054	0.0457399
13.216091	0.000444257
13.216094	0.00679612
13.216167	0.0541872
13.216223	0.000926274
13.216224	0.00091638
13.216225	0.000446254
13.216304	0.00664452
13.216401	0.000412116
13.216407	0.0458696
13.216417	0.000827832
13.216628	0.000412116
13.216733	0.00296209
13.216743	0.000412116
13.216764	0.281333
13.216808	0.000415887
13.216813	0.0144173
13.216872	0.000427515
13.216901	0.000814098
13.216905	0.00310559
13.21694	0.00876788
13.216987	0.000235198
13.217022	0.00112233
13.217024	0.000564653
13.21708	0.0025974
13.217081	0.0806589
13.21709	0.00366766
13.217259	0.000427968
13.217268	0.000419243
13.21734	0.0239605
13.217365	0.000842637
13.217378	0.00143124
13.217389	0.000777454
13.217441	0.0889819
13.217496	0.00526958
13.217512	0.0949524
13.217585	0.000412116
13.217589	0.281333
13.217634	0.000412116
13.217645	0.00535085
13.217667	0.000412116
13.217676	0.000412116
13.21768	0.000827832
13.217701	0.5275
13.217724	0.0145546
13.217735	0.000827832
13.217748	0.0271349
13.217776	0.00752979
13.217777	0.000827832
13.217784	0.000827832
13.217785	0.000827832
13.21782	0.000827832
13.217857	0.000827832
13.217866	0.0458696
13.217993	0.00167025
13.218029	0.00298954
13.218061	0.000827832
13.218072	0.00124719
13.218129	0.000827832
13.218135	0.000412116
13.21814	0.000412116
13.218235	0.00171703
13.218269	0.00173306
13.218287	0.00224125
13.218324	0.000431632
13.218338	0.0012401
13.21843	0.000411755
13.218446	0.00301834
13.218466	0.00279218
13.218481	0.000804505
13.218498	0.000396825
13.21855	0.281081
13.218599	0.0091615
13.2186	0.000834981
13.218626	0.000779879
13.218647	0.00272586
13.21865	0.000375235
13.218765	0.00617673
13.218863	0.000827832
13.219001	0.000835422
13.219003	0.00296209
13.21904	0.000412116
13.219086	0.000412116
13.219277	0.000827832
13.219381	0.00269833
13.219421	0.000427515
13.219434	0.0226395
13.219453	0.0212507
13.219476	0.00296209
13.219528	0.000827832
13.219578	0.00213602
13.219583	0.0021164
13.219663	0.00146912
13.219675	0.00217609
13.219728	0.0030456
13.219743	0.000415887
13.219748	0.00760116
13.219807	0.00127027
13.21983	0.00085883
13.219844	0.001294
13.219874	0.00085883
13.219903	0.0144173
13.219904	0.0159536
13.219928	0.00124719
13.21994	0.000412116
13.219966	0.000843117
13.219976	0.0166557
13.219977	0.00482859
13.219989	0.000843117
13.22005	0.000412116
13.220105	0.000412116
13.220321	0.000412116
13.220322	0.00252765
13.220457	0.00125148
13.220497	0.00658241
13.220499	0.000412116
13.220575	0.0355235
13.220602	0.00664452
13.220605	0.0021164
13.220652	0.00213602
13.220718	0.000789889
13.220773	0.000412116
13.220802	0.000412116
13.220861	0.0021164
13.220911	0.0021164
13.220927	0.000412116
13.220979	0.0145546
13.221012	0.000412116
13.221039	0.0145546
13.221128	0.0145546
13.221168	0.153974
13.221173	0.000827832
13.221239	0.00124719
13.221374	0.281166
13.221398	0.00436958
13.22143	0.00213602
13.22147	9.88357e-06
13.221475	0.000415887
13.221477	0.00670751
13.221495	0.00212432
13.221506	0.000843117
13.221567	0.000850919
13.221584	0.00264784
13.221594	0.000843117
13.221701	0.00718827
13.22171	0.0277053
13.221724	0.00712061
13.221977	0.000827832
13.221994	0.00209705
13.222052	0.00298954
13.222215	0.000843117
13.222227	0.000423585
13.222306	0.000827832
13.222316	0.000412116
13.222354	0.00298954
13.222357	0.153974
13.222452	0.153974
13.222569	0.000412116
13.222606	0.00209705
13.222648	0.000827832
13.222821	0.0458696
13.2229	0.000827832
13.222957	0.000827832
13.223081	0.000412116
13.223194	0.000827832
13.223293	0.000412116
13.223296	0.000412116
13.223321	0.000827832
13.223385	0.000827832
13.223431	0.00359875
13.223463	0.00298954
13.223596	0.0021164
13.223607	0.00123547
13.223617	0.0021164
13.223618	0.00201956
13.22364	0.00041971
13.223642	0.00041971
13.223772	0.0145546
13.223846	0.00209705
13.22385	0.000412116
13.223865	0.000827832
13.223904	0.00387847
13.22391	0.00209705
13.22401	0.000827832
13.224064	0.000827832
13.224072	0.000827832
13.224099	0.00296209
13.224271	0.00428899
13.224277	0.000412116
13.224291	0.00658241
13.224413	0.000412116
13.224537	0.000412116
13.224592	0.000412116
13.224663	0.00298954
13.224703	0.000412116
13.224772	0.00124719
13.224854	0.000412116
13.225148	0.00387847
13.22515	0.0120217
13.225235	0.000827832
13.225239	0.00209705
13.225265	0.000412116
13.225333	0.000412116
13.225385	0.000827832
